DEBUG 2025-04-29 19:16:05,463 plugin 96416 40880 load pyexcel.plugins.parsers.excel.ExcelParser later
DEBUG 2025-04-29 19:16:05,464 plugin 96416 40880 add pyexcel.plugins.parsers.sqlalchemy.SQLAlchemyExporter as 'parser' plugin
DEBUG 2025-04-29 19:16:05,464 plugin 96416 40880 load pyexcel.plugins.parsers.sqlalchemy.SQLAlchemyExporter later
DEBUG 2025-04-29 19:16:05,464 plugin 96416 40880 add pyexcel.plugins.parsers.django.DjangoExporter as 'parser' plugin
DEBUG 2025-04-29 19:16:05,464 plugin 96416 40880 load pyexcel.plugins.parsers.django.DjangoExporter later
DEBUG 2025-04-29 19:16:05,465 utils 96416 40880 found pyexcel.plugins.parsers
DEBUG 2025-04-29 19:16:05,466 plugin 96416 40880 add pyexcel.plugins.renderers.sqlalchemy.SQLAlchemyRenderer as 'renderer' plugin
DEBUG 2025-04-29 19:16:05,467 plugin 96416 40880 load pyexcel.plugins.renderers.sqlalchemy.SQLAlchemyRenderer later
DEBUG 2025-04-29 19:16:05,467 plugin 96416 40880 add pyexcel.plugins.renderers.django.DjangoRenderer as 'renderer' plugin
DEBUG 2025-04-29 19:16:05,467 plugin 96416 40880 load pyexcel.plugins.renderers.django.DjangoRenderer later
DEBUG 2025-04-29 19:16:05,467 plugin 96416 40880 add pyexcel.plugins.renderers.excel.ExcelRenderer as 'renderer' plugin
DEBUG 2025-04-29 19:16:05,468 plugin 96416 40880 load pyexcel.plugins.renderers.excel.ExcelRenderer later
DEBUG 2025-04-29 19:16:05,468 plugin 96416 40880 add pyexcel.plugins.renderers._texttable.TextTableRenderer as 'renderer' plugin
DEBUG 2025-04-29 19:16:05,468 plugin 96416 40880 load pyexcel.plugins.renderers._texttable.TextTableRenderer later
DEBUG 2025-04-29 19:16:05,470 utils 96416 40880 found pyexcel.plugins.renderers
DEBUG 2025-04-29 19:16:05,471 plugin 96416 40880 add pyexcel.plugins.sources.http.HttpSource as 'source' plugin
DEBUG 2025-04-29 19:16:05,471 plugin 96416 40880 load pyexcel.plugins.sources.http.HttpSource later
DEBUG 2025-04-29 19:16:05,482 source_plugin 96416 40880 Instance attribute: url , url , 
DEBUG 2025-04-29 19:16:05,483 source_plugin 96416 40880 Source registry: 
DEBUG 2025-04-29 19:16:05,483 plugin 96416 40880 add pyexcel.plugins.sources.sheet_stream_source.SheetStreamSource as 'source' plugin
DEBUG 2025-04-29 19:16:05,483 plugin 96416 40880 load pyexcel.plugins.sources.sheet_stream_source.SheetStreamSource later
DEBUG 2025-04-29 19:16:05,484 plugin 96416 40880 add pyexcel.plugins.sources.file_input.ReadExcelFromFile as 'source' plugin
DEBUG 2025-04-29 19:16:05,484 plugin 96416 40880 load pyexcel.plugins.sources.file_input.ReadExcelFromFile later
DEBUG 2025-04-29 19:16:05,484 plugin 96416 40880 add pyexcel.plugins.sources.memory_input.ReadExcelFileMemory as 'source' plugin
DEBUG 2025-04-29 19:16:05,485 plugin 96416 40880 load pyexcel.plugins.sources.memory_input.ReadExcelFileMemory later
DEBUG 2025-04-29 19:16:05,485 source_plugin 96416 40880 Instance attribute: xlsx pdf ods html tsvz queryset csvz xlsm tsv xlsb csv xls , xlsx pdf ods html tsvz queryset csvz xlsm tsv xlsb csv xls , 
DEBUG 2025-04-29 19:16:05,486 source_plugin 96416 40880 Source registry: 
DEBUG 2025-04-29 19:16:05,486 plugin 96416 40880 add pyexcel.plugins.sources.file_output.WriteSheetToFile as 'source' plugin
DEBUG 2025-04-29 19:16:05,486 plugin 96416 40880 load pyexcel.plugins.sources.file_output.WriteSheetToFile later
DEBUG 2025-04-29 19:16:05,487 plugin 96416 40880 add pyexcel.plugins.sources.file_output.WriteBookToFile as 'source' plugin
DEBUG 2025-04-29 19:16:05,487 plugin 96416 40880 load pyexcel.plugins.sources.file_output.WriteBookToFile later
DEBUG 2025-04-29 19:16:05,487 plugin 96416 40880 add pyexcel.plugins.sources.output_to_memory.WriteSheetToMemory as 'source' plugin
DEBUG 2025-04-29 19:16:05,488 plugin 96416 40880 load pyexcel.plugins.sources.output_to_memory.WriteSheetToMemory later
DEBUG 2025-04-29 19:16:05,489 source_plugin 96416 40880 Instance attribute: xlsx tsvz ods csvz xlsm tsv csv xls texttable , 
DEBUG 2025-04-29 19:16:05,490 source_plugin 96416 40880 Source registry: 
DEBUG 2025-04-29 19:16:05,491 plugin 96416 40880 add pyexcel.plugins.sources.output_to_memory.WriteBookToMemory as 'source' plugin
DEBUG 2025-04-29 19:16:05,491 plugin 96416 40880 load pyexcel.plugins.sources.output_to_memory.WriteBookToMemory later
DEBUG 2025-04-29 19:16:05,491 source_plugin 96416 40880 Instance attribute: xlsx tsvz ods csvz xlsm tsv csv xls texttable , 
DEBUG 2025-04-29 19:16:05,491 source_plugin 96416 40880 Source registry: 
DEBUG 2025-04-29 19:16:05,491 plugin 96416 40880 add pyexcel.plugins.sources.pydata.bookdict.BookDictSource as 'source' plugin
DEBUG 2025-04-29 19:16:05,493 plugin 96416 40880 load pyexcel.plugins.sources.pydata.bookdict.BookDictSource later
DEBUG 2025-04-29 19:16:05,493 source_plugin 96416 40880 Instance attribute: bookdict , bookdict , bookdict , bookdict , 
DEBUG 2025-04-29 19:16:05,493 source_plugin 96416 40880 Source registry: 
DEBUG 2025-04-29 19:16:05,494 plugin 96416 40880 add pyexcel.plugins.sources.pydata.dictsource.DictSource as 'source' plugin
DEBUG 2025-04-29 19:16:05,494 plugin 96416 40880 load pyexcel.plugins.sources.pydata.dictsource.DictSource later
DEBUG 2025-04-29 19:16:05,494 source_plugin 96416 40880 Instance attribute: dict , dict , dict , dict , 
DEBUG 2025-04-29 19:16:05,494 source_plugin 96416 40880 Source registry: 
DEBUG 2025-04-29 19:16:05,495 plugin 96416 40880 add pyexcel.plugins.sources.pydata.arraysource.ArraySource as 'source' plugin
DEBUG 2025-04-29 19:16:05,495 plugin 96416 40880 load pyexcel.plugins.sources.pydata.arraysource.ArraySource later
DEBUG 2025-04-29 19:16:05,496 source_plugin 96416 40880 Instance attribute: array , array , array , array , 
DEBUG 2025-04-29 19:16:05,497 source_plugin 96416 40880 Source registry: 
DEBUG 2025-04-29 19:16:05,498 plugin 96416 40880 add pyexcel.plugins.sources.pydata.records.RecordsSource as 'source' plugin
DEBUG 2025-04-29 19:16:05,498 plugin 96416 40880 load pyexcel.plugins.sources.pydata.records.RecordsSource later
DEBUG 2025-04-29 19:16:05,499 source_plugin 96416 40880 Instance attribute: records , records , records , records , 
DEBUG 2025-04-29 19:16:05,499 source_plugin 96416 40880 Source registry: 
DEBUG 2025-04-29 19:16:05,501 plugin 96416 40880 add pyexcel.plugins.sources.django.SheetDjangoSource as 'source' plugin
DEBUG 2025-04-29 19:16:05,501 plugin 96416 40880 load pyexcel.plugins.sources.django.SheetDjangoSource later
DEBUG 2025-04-29 19:16:05,502 plugin 96416 40880 add pyexcel.plugins.sources.django.BookDjangoSource as 'source' plugin
DEBUG 2025-04-29 19:16:05,503 plugin 96416 40880 load pyexcel.plugins.sources.django.BookDjangoSource later
DEBUG 2025-04-29 19:16:05,503 plugin 96416 40880 add pyexcel.plugins.sources.sqlalchemy.SheetSQLAlchemySource as 'source' plugin
DEBUG 2025-04-29 19:16:05,503 plugin 96416 40880 load pyexcel.plugins.sources.sqlalchemy.SheetSQLAlchemySource later
DEBUG 2025-04-29 19:16:05,503 plugin 96416 40880 add pyexcel.plugins.sources.sqlalchemy.BookSQLSource as 'source' plugin
DEBUG 2025-04-29 19:16:05,504 plugin 96416 40880 load pyexcel.plugins.sources.sqlalchemy.BookSQLSource later
DEBUG 2025-04-29 19:16:05,504 plugin 96416 40880 add pyexcel.plugins.sources.querysets.SheetQuerySetSource as 'source' plugin
DEBUG 2025-04-29 19:16:05,504 plugin 96416 40880 load pyexcel.plugins.sources.querysets.SheetQuerySetSource later
DEBUG 2025-04-29 19:16:05,505 utils 96416 40880 found pyexcel.plugins.sources
DEBUG 2025-04-29 19:16:05,505 loader 96416 40880 scanning done
DEBUG 2025-04-29 19:16:15,806 views 96416 58616 Debug in upload_file_view: GET request - Rendering upload form.
DEBUG 2025-04-29 19:16:46,152 views 96416 58616 Debug in upload_file_view: Processing file: simple_generated_data.ods
DEBUG 2025-04-29 19:16:46,152 views 96416 58616 Debug in upload_file_view: File extension: .ods
DEBUG 2025-04-29 19:16:46,153 views 96416 58616 Debug in upload_file_view: Raw file content type: <class 'bytes'>
DEBUG 2025-04-29 19:16:46,153 views 96416 58616 Debug in upload_file_view: Handling ODS.
DEBUG 2025-04-29 19:16:46,153 ods 96416 58616 Debug in ods_to_list_of_dicts: Starting ODS parsing.
DEBUG 2025-04-29 19:16:46,153 ods 96416 58616 Debug in ods_to_list_of_dicts: Calling pyexcel.get_book with file_type='.ods'.
DEBUG 2025-04-29 19:16:46,155 source_plugin 96416 58616 load me now:book-read
ERROR 2025-04-29 19:16:46,155 ods 96416 58616 Debug in ods_to_list_of_dicts: An unexpected error occurred during ODS processing: File type '.ods' is not supported for read.
Traceback (most recent call last):
  File "C:\Users\Jason\OneDrive\Desktop\datavis_project\file_handlers\converters\ods.py", line 31, in ods_to_list_of_dicts
    book = pyexcel.get_book(file_content=raw_file_content, file_type='.ods')
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Jason\OneDrive\Desktop\datavis_project\venv\Lib\site-packages\pyexcel\core.py", line 48, in get_book
    book_stream = sources.get_book_stream(**keywords)
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Jason\OneDrive\Desktop\datavis_project\venv\Lib\site-packages\pyexcel\internal\core.py", line 36, in get_book_stream
    a_source = SOURCE.get_book_source(**keywords)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Jason\OneDrive\Desktop\datavis_project\venv\Lib\site-packages\pyexcel\internal\source_plugin.py", line 92, in get_book_source
    return self.get_a_plugin(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\Jason\OneDrive\Desktop\datavis_project\venv\Lib\site-packages\pyexcel\internal\source_plugin.py", line 71, in get_a_plugin
    source_cls = self.load_me_now(
                 ^^^^^^^^^^^^^^^^^
  File "C:\Users\Jason\OneDrive\Desktop\datavis_project\venv\Lib\site-packages\pyexcel\internal\source_plugin.py", line 50, in load_me_now
    _error_handler(action, **keywords)
  File "C:\Users\Jason\OneDrive\Desktop\datavis_project\venv\Lib\site-packages\pyexcel\internal\source_plugin.py", line 151, in _error_handler
    raise exceptions.FileTypeNotSupported(
pyexcel.exceptions.FileTypeNotSupported: File type '.ods' is not supported for read.
DEBUG 2025-04-29 19:16:46,159 views 96416 58616 Debug in upload_file_view: Conversion error stored in session: An unexpected error occurred during ODS processing: File type '.ods' is not supported for read.
DEBUG 2025-04-29 19:16:46,159 views 96416 58616 Debug in upload_file_view: Redirecting to data table page.
DEBUG 2025-04-29 19:16:46,206 views 96416 58616 Debug in visualizer_interface: Retrieved 0 headers from session.
DEBUG 2025-04-29 19:16:46,220 views 96416 58616 Debug in visualizer_interface: Retrieved 0 data rows from session.
DEBUG 2025-04-29 19:16:46,220 views 96416 58616 Debug in visualizer_interface: Conversion error: An unexpected error occurred during ODS processing: File type '.ods' is not supported for read.
DEBUG 2025-04-29 19:16:46,241 views 96416 58616 Debug in visualizer_interface: Rendering visualizer_interface.html
INFO 2025-04-29 19:45:36,808 autoreload 69028 14428 Watching for file changes with StatReloader
DEBUG 2025-04-29 19:45:37,674 plugin 69028 14428 declare 'renderer' plugin manager
DEBUG 2025-04-29 19:45:37,674 plugin 69028 14428 declare 'parser' plugin manager
DEBUG 2025-04-29 19:45:37,683 plugin 69028 14428 declare 'pyexcel-io reader' plugin manager
DEBUG 2025-04-29 19:45:37,683 plugin 69028 14428 declare 'pyexcel-io writer' plugin manager
DEBUG 2025-04-29 19:45:37,683 plugin 69028 14428 declare 'pyexcel-io v2 writer' plugin manager
DEBUG 2025-04-29 19:45:37,683 plugin 69028 14428 declare 'pyexcel-io v2 reader' plugin manager
DEBUG 2025-04-29 19:45:37,691 loader 69028 14428 scanning for plugins...
DEBUG 2025-04-29 19:45:37,756 loader 69028 14428 ignored pyexcel_io
DEBUG 2025-04-29 19:45:37,758 plugin 69028 14428 add pyexcel_ods.odsr.ODSBook as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,758 plugin 69028 14428 load pyexcel_ods.odsr.ODSBook later
DEBUG 2025-04-29 19:45:37,758 plugin 69028 14428 add pyexcel_ods.odsr.ODSBookInContent as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,759 plugin 69028 14428 load pyexcel_ods.odsr.ODSBookInContent later
DEBUG 2025-04-29 19:45:37,759 plugin 69028 14428 add pyexcel_ods.odsw.ODSWriter as 'pyexcel-io v2 writer' plugin
DEBUG 2025-04-29 19:45:37,759 plugin 69028 14428 load pyexcel_ods.odsw.ODSWriter later
DEBUG 2025-04-29 19:45:37,759 utils 69028 14428 found pyexcel_ods
DEBUG 2025-04-29 19:45:37,761 plugin 69028 14428 add pyexcel_ods3.odsr.ODSBook as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,761 plugin 69028 14428 load pyexcel_ods3.odsr.ODSBook later
DEBUG 2025-04-29 19:45:37,762 plugin 69028 14428 add pyexcel_ods3.odsr.ODSBookInContent as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,762 plugin 69028 14428 load pyexcel_ods3.odsr.ODSBookInContent later
DEBUG 2025-04-29 19:45:37,762 plugin 69028 14428 add pyexcel_ods3.odsw.ODSWriter as 'pyexcel-io v2 writer' plugin
DEBUG 2025-04-29 19:45:37,763 plugin 69028 14428 load pyexcel_ods3.odsw.ODSWriter later
DEBUG 2025-04-29 19:45:37,763 utils 69028 14428 found pyexcel_ods3
DEBUG 2025-04-29 19:45:37,770 plugin 69028 14428 add pyexcel_io.readers.csv_in_file.FileReader as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,770 plugin 69028 14428 load pyexcel_io.readers.csv_in_file.FileReader later
DEBUG 2025-04-29 19:45:37,771 plugin 69028 14428 add pyexcel_io.readers.csv_content.ContentReader as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,771 plugin 69028 14428 load pyexcel_io.readers.csv_content.ContentReader later
DEBUG 2025-04-29 19:45:37,773 plugin 69028 14428 add pyexcel_io.readers.csv_in_memory.MemoryReader as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,773 plugin 69028 14428 load pyexcel_io.readers.csv_in_memory.MemoryReader later
DEBUG 2025-04-29 19:45:37,773 plugin 69028 14428 add pyexcel_io.readers.csvz.FileReader as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,773 plugin 69028 14428 load pyexcel_io.readers.csvz.FileReader later
DEBUG 2025-04-29 19:45:37,774 plugin 69028 14428 add pyexcel_io.readers.csvz.ContentReader as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,774 plugin 69028 14428 load pyexcel_io.readers.csvz.ContentReader later
DEBUG 2025-04-29 19:45:37,774 utils 69028 14428 found pyexcel_io.readers
DEBUG 2025-04-29 19:45:37,775 plugin 69028 14428 add pyexcel_io.writers.csv_in_file.CsvFileWriter as 'pyexcel-io v2 writer' plugin
DEBUG 2025-04-29 19:45:37,776 plugin 69028 14428 load pyexcel_io.writers.csv_in_file.CsvFileWriter later
DEBUG 2025-04-29 19:45:37,776 plugin 69028 14428 add pyexcel_io.writers.csv_in_memory.CsvMemoryWriter as 'pyexcel-io v2 writer' plugin
DEBUG 2025-04-29 19:45:37,777 plugin 69028 14428 load pyexcel_io.writers.csv_in_memory.CsvMemoryWriter later
DEBUG 2025-04-29 19:45:37,777 plugin 69028 14428 add pyexcel_io.writers.csvz_writer.CsvZipWriter as 'pyexcel-io v2 writer' plugin
DEBUG 2025-04-29 19:45:37,777 plugin 69028 14428 load pyexcel_io.writers.csvz_writer.CsvZipWriter later
DEBUG 2025-04-29 19:45:37,778 utils 69028 14428 found pyexcel_io.writers
DEBUG 2025-04-29 19:45:37,779 plugin 69028 14428 add pyexcel_io.database.exporters.queryset.QueryReader as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,779 plugin 69028 14428 load pyexcel_io.database.exporters.queryset.QueryReader later
DEBUG 2025-04-29 19:45:37,779 plugin 69028 14428 add pyexcel_io.database.exporters.django.DjangoBookReader as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,780 plugin 69028 14428 load pyexcel_io.database.exporters.django.DjangoBookReader later
DEBUG 2025-04-29 19:45:37,780 plugin 69028 14428 add pyexcel_io.database.importers.django.DjangoBookWriter as 'pyexcel-io v2 writer' plugin
DEBUG 2025-04-29 19:45:37,780 plugin 69028 14428 load pyexcel_io.database.importers.django.DjangoBookWriter later
DEBUG 2025-04-29 19:45:37,780 plugin 69028 14428 add pyexcel_io.database.exporters.sqlalchemy.SQLBookReader as 'pyexcel-io v2 reader' plugin
DEBUG 2025-04-29 19:45:37,780 plugin 69028 14428 load pyexcel_io.database.exporters.sqlalchemy.SQLBookReader later
DEBUG 2025-04-29 19:45:37,781 plugin 69028 14428 add pyexcel_io.database.importers.sqlalchemy.SQLBookWriter as 'pyexcel-io v2 writer' plugin
DEBUG 2025-04-29 19:45:37,781 plugin 69028 14428 load pyexcel_io.database.importers.sqlalchemy.SQLBookWriter later
DEBUG 2025-04-29 19:45:37,781 utils 69028 14428 found pyexcel_io.database
DEBUG 2025-04-29 19:45:37,781 loader 69028 14428 scanning done
DEBUG 2025-04-29 19:45:37,781 plugin 69028 14428 declare 'source' plugin manager
DEBUG 2025-04-29 19:45:37,783 loader 69028 14428 scanning for plugins...
DEBUG 2025-04-29 19:45:37,830 loader 69028 14428 ignored pyexcel_io
DEBUG 2025-04-29 19:45:37,831 loader 69028 14428 ignored pyexcel_ods
DEBUG 2025-04-29 19:45:37,832 loader 69028 14428 ignored pyexcel_ods3
DEBUG 2025-04-29 19:45:37,843 plugin 69028 14428 add pyexcel.plugins.parsers.excel.ExcelParser as 'parser' plugin
DEBUG 2025-04-29 19:45:37,844 plugin 69028 14428 load pyexcel.plugins.parsers.excel.ExcelParser later
DEBUG 2025-04-29 19:45:37,844 plugin 69028 14428 add pyexcel.plugins.parsers.sqlalchemy.SQLAlchemyExporter as 'parser' plugin
DEBUG 2025-04-29 19:45:37,844 plugin 69028 14428 load pyexcel.plugins.parsers.sqlalchemy.SQLAlchemyExporter later
DEBUG 2025-04-29 19:45:37,845 plugin 69028 14428 add pyexcel.plugins.parsers.django.DjangoExporter as 'parser' plugin
DEBUG 2025-04-29 19:45:37,845 plugin 69028 14428 load pyexcel.plugins.parsers.django.DjangoExporter later
DEBUG 2025-04-29 19:45:37,845 utils 69028 14428 found pyexcel.plugins.parsers
DEBUG 2025-04-29 19:45:37,846 plugin 69028 14428 add pyexcel.plugins.renderers.sqlalchemy.SQLAlchemyRenderer as 'renderer' plugin
DEBUG 2025-04-29 19:45:37,846 plugin 69028 14428 load pyexcel.plugins.renderers.sqlalchemy.SQLAlchemyRenderer later
DEBUG 2025-04-29 19:45:37,847 plugin 69028 14428 add pyexcel.plugins.renderers.django.DjangoRenderer as 'renderer' plugin
DEBUG 2025-04-29 19:45:37,847 plugin 69028 14428 load pyexcel.plugins.renderers.django.DjangoRenderer later
DEBUG 2025-04-29 19:45:37,847 plugin 69028 14428 add pyexcel.plugins.renderers.excel.ExcelRenderer as 'renderer' plugin
DEBUG 2025-04-29 19:45:37,847 plugin 69028 14428 load pyexcel.plugins.renderers.excel.ExcelRenderer later
DEBUG 2025-04-29 19:45:37,848 plugin 69028 14428 add pyexcel.plugins.renderers._texttable.TextTableRenderer as 'renderer' plugin
DEBUG 2025-04-29 19:45:37,848 plugin 69028 14428 load pyexcel.plugins.renderers._texttable.TextTableRenderer later
DEBUG 2025-04-29 19:45:37,849 utils 69028 14428 found pyexcel.plugins.renderers
DEBUG 2025-04-29 19:45:37,852 plugin 69028 14428 add pyexcel.plugins.sources.http.HttpSource as 'source' plugin
DEBUG 2025-04-29 19:45:37,852 plugin 69028 14428 load pyexcel.plugins.sources.http.HttpSource later
DEBUG 2025-04-29 19:45:37,864 source_plugin 69028 14428 Instance attribute: url , url , 
DEBUG 2025-04-29 19:45:37,864 source_plugin 69028 14428 Source registry: 
DEBUG 2025-04-29 19:45:37,864 plugin 69028 14428 add pyexcel.plugins.sources.sheet_stream_source.SheetStreamSource as 'source' plugin
DEBUG 2025-04-29 19:45:37,865 plugin 69028 14428 load pyexcel.plugins.sources.sheet_stream_source.SheetStreamSource later
DEBUG 2025-04-29 19:45:37,865 plugin 69028 14428 add pyexcel.plugins.sources.file_input.ReadExcelFromFile as 'source' plugin
DEBUG 2025-04-29 19:45:37,865 plugin 69028 14428 load pyexcel.plugins.sources.file_input.ReadExcelFromFile later
DEBUG 2025-04-29 19:45:37,865 plugin 69028 14428 add pyexcel.plugins.sources.memory_input.ReadExcelFileMemory as 'source' plugin
DEBUG 2025-04-29 19:45:37,866 plugin 69028 14428 load pyexcel.plugins.sources.memory_input.ReadExcelFileMemory later
DEBUG 2025-04-29 19:45:37,866 source_plugin 69028 14428 Instance attribute: xls queryset tsv csvz ods csv xlsm xlsx xlsb html tsvz pdf , xls queryset tsv csvz ods csv xlsm xlsx xlsb html tsvz pdf , 
DEBUG 2025-04-29 19:45:37,866 source_plugin 69028 14428 Source registry: 
DEBUG 2025-04-29 19:45:37,867 plugin 69028 14428 add pyexcel.plugins.sources.file_output.WriteSheetToFile as 'source' plugin
DEBUG 2025-04-29 19:45:37,867 plugin 69028 14428 load pyexcel.plugins.sources.file_output.WriteSheetToFile later
DEBUG 2025-04-29 19:45:37,867 plugin 69028 14428 add pyexcel.plugins.sources.file_output.WriteBookToFile as 'source' plugin
DEBUG 2025-04-29 19:45:37,867 plugin 69028 14428 load pyexcel.plugins.sources.file_output.WriteBookToFile later
DEBUG 2025-04-29 19:45:37,868 plugin 69028 14428 add pyexcel.plugins.sources.output_to_memory.WriteSheetToMemory as 'source' plugin
DEBUG 2025-04-29 19:45:37,868 plugin 69028 14428 load pyexcel.plugins.sources.output_to_memory.WriteSheetToMemory later
DEBUG 2025-04-29 19:45:37,868 source_plugin 69028 14428 Instance attribute: xls tsv csvz ods csv xlsm xlsx tsvz texttable , 
DEBUG 2025-04-29 19:45:37,869 source_plugin 69028 14428 Source registry: 
DEBUG 2025-04-29 19:45:37,869 plugin 69028 14428 add pyexcel.plugins.sources.output_to_memory.WriteBookToMemory as 'source' plugin
DEBUG 2025-04-29 19:45:37,869 plugin 69028 14428 load pyexcel.plugins.sources.output_to_memory.WriteBookToMemory later
DEBUG 2025-04-29 19:45:37,870 source_plugin 69028 14428 Instance attribute: xls tsv csvz ods csv xlsm xlsx tsvz texttable , 
DEBUG 2025-04-29 19:45:37,870 source_plugin 69028 14428 Source registry: 
DEBUG 2025-04-29 19:45:37,870 plugin 69028 14428 add pyexcel.plugins.sources.pydata.bookdict.BookDictSource as 'source' plugin
DEBUG 2025-04-29 19:45:37,870 plugin 69028 14428 load pyexcel.plugins.sources.pydata.bookdict.BookDictSource later
DEBUG 2025-04-29 19:45:37,871 source_plugin 69028 14428 Instance attribute: bookdict , bookdict , bookdict , bookdict , 
DEBUG 2025-04-29 19:45:37,871 source_plugin 69028 14428 Source registry: 
DEBUG 2025-04-29 19:45:37,871 plugin 69028 14428 add pyexcel.plugins.sources.pydata.dictsource.DictSource as 'source' plugin
DEBUG 2025-04-29 19:45:37,872 plugin 69028 14428 load pyexcel.plugins.sources.pydata.dictsource.DictSource later
DEBUG 2025-04-29 19:45:37,872 source_plugin 69028 14428 Instance attribute: dict , dict , dict , dict , 
DEBUG 2025-04-29 19:45:37,873 source_plugin 69028 14428 Source registry: 
DEBUG 2025-04-29 19:45:37,873 plugin 69028 14428 add pyexcel.plugins.sources.pydata.arraysource.ArraySource as 'source' plugin
DEBUG 2025-04-29 19:45:37,873 plugin 69028 14428 load pyexcel.plugins.sources.pydata.arraysource.ArraySource later
DEBUG 2025-04-29 19:45:37,875 source_plugin 69028 14428 Instance attribute: array , array , array , array , 
DEBUG 2025-04-29 19:45:37,876 source_plugin 69028 14428 Source registry: 
DEBUG 2025-04-29 19:45:37,876 plugin 69028 14428 add pyexcel.plugins.sources.pydata.records.RecordsSource as 'source' plugin
DEBUG 2025-04-29 19:45:37,876 plugin 69028 14428 load pyexcel.plugins.sources.pydata.records.RecordsSource later
DEBUG 2025-04-29 19:45:37,876 source_plugin 69028 14428 Instance attribute: records , records , records , records , 
DEBUG 2025-04-29 19:45:37,877 source_plugin 69028 14428 Source registry: 
DEBUG 2025-04-29 19:45:37,877 plugin 69028 14428 add pyexcel.plugins.sources.django.SheetDjangoSource as 'source' plugin
DEBUG 2025-04-29 19:45:37,877 plugin 69028 14428 load pyexcel.plugins.sources.django.SheetDjangoSource later
DEBUG 2025-04-29 19:45:37,877 plugin 69028 14428 add pyexcel.plugins.sources.django.BookDjangoSource as 'source' plugin
DEBUG 2025-04-29 19:45:37,877 plugin 69028 14428 load pyexcel.plugins.sources.django.BookDjangoSource later
DEBUG 2025-04-29 19:45:37,877 plugin 69028 14428 add pyexcel.plugins.sources.sqlalchemy.SheetSQLAlchemySource as 'source' plugin
DEBUG 2025-04-29 19:45:37,878 plugin 69028 14428 load pyexcel.plugins.sources.sqlalchemy.SheetSQLAlchemySource later
DEBUG 2025-04-29 19:45:37,878 plugin 69028 14428 add pyexcel.plugins.sources.sqlalchemy.BookSQLSource as 'source' plugin
DEBUG 2025-04-29 19:45:37,878 plugin 69028 14428 load pyexcel.plugins.sources.sqlalchemy.BookSQLSource later
DEBUG 2025-04-29 19:45:37,878 plugin 69028 14428 add pyexcel.plugins.sources.querysets.SheetQuerySetSource as 'source' plugin
DEBUG 2025-04-29 19:45:37,878 plugin 69028 14428 load pyexcel.plugins.sources.querysets.SheetQuerySetSource later
DEBUG 2025-04-29 19:45:37,878 utils 69028 14428 found pyexcel.plugins.sources
DEBUG 2025-04-29 19:45:37,879 loader 69028 14428 scanning done
DEBUG 2025-04-29 19:45:42,520 views 69028 23368 Debug in upload_file_view: GET request - Rendering upload form.
DEBUG 2025-04-29 19:45:53,191 views 69028 23368 Debug in upload_file_view: Processing file: simple_generated_data.ods
DEBUG 2025-04-29 19:45:53,191 views 69028 23368 Debug in upload_file_view: File extension: .ods
DEBUG 2025-04-29 19:45:53,192 views 69028 23368 Debug in upload_file_view: Raw file content type: <class 'bytes'>
DEBUG 2025-04-29 19:45:53,192 views 69028 23368 Debug in upload_file_view: Handling ODS.
DEBUG 2025-04-29 19:45:53,192 ods 69028 23368 Debug in ods_to_list_of_dicts: Starting ODS parsing.
DEBUG 2025-04-29 19:45:53,192 ods 69028 23368 Debug in ods_to_list_of_dicts: Calling pyexcel.get_book with file_type='.ods'.
DEBUG 2025-04-29 19:45:53,193 source_plugin 69028 23368 load me now:book-read
ERROR 2025-04-29 19:45:53,193 ods 69028 23368 Debug in ods_to_list_of_dicts: An unexpected error occurred during ODS processing: File type '.ods' is not supported for read.
Traceback (most recent call last):
  File "C:\Users\Jason\OneDrive\Desktop\datavis_project\file_handlers\converters\ods.py", line 31, in ods_to_list_of_dicts
    book = pyexcel.get_book(file_content=raw_file_content, file_type='.ods', backend='ods')
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
